hasIpAddress,hasAtSymbol,isLong,depth,hasPointInDomain,hasNumberInDomain,isShortened,urlLength,dashNbr,underlineNbr,questionMarkNbr,andNbr,pointNbr,domainLength,hasDnsRecord,webTraffic,domainAge,domainEnd,label
0,0,0,7,0,0,0,115,5,0,0,0,2,10,1,2386,219.13,8.97,1
0,0,0,3,0,0,0,100,7,0,0,0,1,6,1,372,0.0,0.0,1
0,0,0,2,0,0,0,121,15,0,0,0,1,16,1,611,219.13,11.7,1
0,0,0,3,0,0,0,111,1,1,1,0,1,6,1,893,0.0,5.4,1
0,0,0,7,1,0,0,138,12,0,0,0,4,19,1,1890,0.0,19.43,1
0,0,0,3,0,0,0,100,1,4,1,2,1,6,1,1035,194.8,5.23,1
0,0,0,3,0,0,0,102,1,0,0,0,1,13,1,32805,121.73,7.8,1
0,0,1,1,0,0,0,48,1,0,0,0,3,11,1,5419509,133.93,10.77,1
0,0,0,4,0,0,0,89,3,2,0,0,1,15,1,418,170.47,2.33,1
0,0,0,4,1,0,0,111,14,0,0,0,2,11,1,4031,0.0,82.13,1
0,0,0,4,0,0,1,86,10,0,0,0,1,13,1,681,133.93,4.6,1
0,0,0,4,1,1,0,147,2,1,1,3,4,16,1,6230,0.0,0.0,1
0,0,0,3,1,0,0,96,6,0,1,0,2,14,1,446,0.0,3.73,1
0,0,0,10,0,0,0,87,0,0,0,0,1,15,1,7508,0.0,0.0,1
0,0,0,2,0,0,0,99,11,0,0,0,1,12,1,7334,0.0,11.87,1
0,0,0,4,0,0,0,99,6,0,0,0,1,6,1,2615,450.47,83.37,1
0,0,0,2,0,1,0,101,13,0,0,0,2,9,1,1744,0.0,0.0,1
0,0,0,2,0,0,0,141,0,0,1,0,12,12,1,1487297,0.0,0.0,1
0,0,1,0,0,0,0,33,0,0,0,0,1,25,1,5975197,121.73,9.7,1
0,0,0,4,0,0,0,110,7,0,0,0,1,6,1,372,0.0,0.0,1
0,0,1,2,0,0,0,41,0,0,0,0,2,14,1,1073,0.0,7.97,1
0,0,0,2,0,0,0,162,0,0,1,3,1,6,1,893,0.0,5.4,1
0,0,0,6,0,0,0,311,8,0,0,0,1,13,1,1263,340.87,35.87,1
0,0,1,1,1,0,0,56,0,2,0,0,2,26,1,7384,255.7,36.33,1
0,0,1,3,0,0,0,47,0,0,0,0,1,11,1,603227,0.0,2.37,1
0,0,0,1,0,0,0,118,11,1,1,0,1,15,1,5967,0.0,0.0,1
0,0,0,1,0,0,0,251,2,2,1,1,2,10,1,9349,0.0,0.0,1
0,0,0,3,0,0,0,98,12,0,0,0,1,8,1,32041,353.07,34.37,1
0,0,0,7,0,0,0,100,2,0,0,0,1,6,1,742,182.63,1.77,1
0,0,0,4,0,0,1,96,7,0,1,0,1,10,1,409,0.0,0.0,1
0,0,0,10,0,0,0,87,0,0,0,0,1,15,1,7508,0.0,0.0,1
0,0,0,4,1,0,0,85,3,0,0,0,2,15,1,1973,0.0,86.63,1
0,0,0,6,0,0,0,95,1,4,0,0,2,9,1,578,0.0,0.0,1
0,0,0,4,1,0,0,105,6,0,0,0,2,15,1,1973,0.0,86.63,1
0,0,0,3,0,0,0,101,9,0,0,0,1,13,1,1302,331.83,16.73,1
0,0,0,5,0,0,0,86,4,0,0,0,1,6,1,2357,199.9,11.27,1
0,0,0,7,0,0,0,104,6,0,0,0,1,6,1,742,182.63,1.77,1
0,0,0,5,0,1,0,104,9,0,0,0,1,12,1,1820,219.13,11.47,1
0,0,0,3,0,0,0,88,0,3,1,0,1,10,1,2386,219.13,8.97,1
0,0,0,4,0,0,0,102,14,0,0,0,1,11,1,0,0.0,0.0,1
0,0,0,3,0,0,1,101,11,0,0,0,1,10,1,22165,0.0,0.0,1
0,0,0,5,0,0,0,90,6,0,0,0,1,12,1,1250,0.0,0.0,1
0,0,0,2,1,0,0,98,15,0,0,0,3,15,1,26905,0.0,0.0,1
0,0,0,3,0,1,0,148,22,0,0,0,1,8,1,507,0.0,0.0,1
0,0,0,2,0,0,0,126,0,0,1,0,8,12,1,1487297,0.0,0.0,1
0,0,1,2,0,0,0,41,0,1,0,0,2,14,1,517156,133.93,13.2,1
0,0,0,1,0,0,0,111,0,0,1,1,4,7,1,8896,0.0,0.0,1
0,0,0,2,0,0,0,95,2,3,1,2,1,13,1,2836,133.93,4.83,1
0,0,0,3,0,0,0,98,12,0,0,0,1,8,1,32041,353.07,34.37,1
0,0,0,4,1,0,0,90,4,0,0,0,2,12,1,1232,0.0,0.0,1
0,0,0,3,1,0,0,94,0,6,0,0,2,13,1,623113,219.13,11.57,1
0,0,0,2,0,0,0,115,8,0,1,3,2,10,1,334,267.83,1.27,1
0,0,0,4,0,0,0,86,5,0,0,0,1,13,1,1180,0.0,8.87,1
0,0,0,5,0,0,0,117,10,0,0,0,1,10,1,5737,316.57,7.53,1
0,0,0,7,1,0,0,130,10,0,0,0,4,19,1,1890,0.0,19.43,1
0,0,0,5,0,0,0,83,6,0,0,0,1,12,1,1250,0.0,0.0,1
0,0,0,4,0,0,0,86,8,0,0,0,1,14,1,463,0.0,0.0,1
0,0,1,0,0,0,0,26,0,0,0,0,2,13,1,0,365.2,70.4,1
0,0,0,5,1,0,0,104,9,0,0,0,4,19,1,1890,0.0,19.43,1
0,0,0,3,0,0,1,96,10,0,0,0,1,10,1,22165,0.0,0.0,1
0,0,0,10,0,0,0,87,0,0,0,0,1,15,1,7508,0.0,0.0,1
0,0,0,1,0,1,0,84,10,0,0,0,2,15,1,0,0.0,0.0,1
0,0,0,2,0,0,0,91,10,0,0,0,1,10,1,2644,0.0,5.6,1
0,0,0,2,0,0,0,96,7,0,1,0,2,10,1,3659,0.0,0.0,1
0,0,0,4,1,1,0,170,3,1,1,4,4,16,1,6230,0.0,0.0,1
0,0,1,0,0,0,0,27,0,0,0,0,2,14,1,682903,0.0,0.0,1
0,0,0,1,0,1,0,125,4,3,1,2,1,7,1,119651,0.0,2.5,1
0,0,0,6,0,0,0,88,4,2,0,0,1,10,1,493,292.17,9.73,1
0,0,0,6,0,0,0,256,5,0,0,0,1,13,1,1263,340.87,35.87,1
0,0,1,0,0,0,0,28,0,0,0,0,2,15,1,54313,0.0,0.0,1
0,0,0,3,0,0,0,91,10,0,0,0,1,8,1,32041,353.07,34.37,1
0,0,1,0,0,0,0,26,0,0,0,0,2,13,1,6109376,0.0,0.0,1
0,0,1,0,1,0,0,33,0,0,0,0,3,21,1,5973133,182.63,4.93,1
0,0,0,2,0,0,0,125,15,0,0,0,1,12,1,15385,0.0,0.0,1
0,0,0,7,1,0,1,105,6,0,0,0,2,9,1,5798,170.5,12.2,1
0,0,0,2,0,0,0,151,0,0,1,0,14,12,1,1487297,0.0,0.0,1
0,0,0,2,0,0,0,157,0,0,1,0,13,12,1,1487297,0.0,0.0,1
0,0,0,3,0,0,0,114,11,0,0,0,1,17,1,539,0.0,0.0,1
0,0,0,3,0,0,0,86,8,1,0,0,2,11,1,3527,313.63,2.47,1
0,0,0,3,0,0,0,96,0,0,0,0,1,9,1,342,0.0,0.0,1
0,0,0,14,1,0,0,87,0,0,0,0,2,13,1,623113,219.13,11.57,1
0,0,0,6,0,0,0,109,6,0,1,0,4,10,1,1161661,0.0,0.0,1
0,0,0,2,0,0,0,105,7,0,1,3,2,10,1,334,267.83,1.27,1
0,0,0,3,0,0,0,121,14,0,0,0,1,14,1,9192,231.33,108.93,1
0,0,0,8,0,0,0,90,0,0,0,0,1,6,1,199581,0.0,0.0,1
0,0,0,1,0,0,0,99,0,2,1,5,3,12,1,5126,265.63,64.4,1
0,0,0,2,0,0,0,108,8,0,1,0,1,10,1,129,292.17,8.33,1
0,0,0,5,0,1,0,112,10,0,0,0,1,12,1,1820,219.13,11.47,1
0,0,0,2,0,0,0,87,0,3,1,2,1,10,1,2613,316.53,2.6,1
0,0,0,5,0,1,0,97,8,0,0,0,1,12,1,1820,219.13,11.47,1
0,0,0,5,0,0,0,126,11,0,0,0,1,10,1,5737,316.57,7.53,1
0,0,1,0,0,0,0,30,0,0,0,0,2,17,1,1111037,0.0,0.0,1
0,0,0,3,0,0,0,84,8,0,0,0,1,13,1,3204,152.3,16.73,1
0,0,0,10,0,0,0,87,0,0,0,0,1,15,1,7508,0.0,0.0,1
0,0,0,4,1,0,0,108,9,0,0,0,2,15,1,1973,0.0,86.63,1
0,0,0,3,0,0,0,86,8,0,0,0,1,14,1,547,316.57,50.5,1
0,0,0,6,0,0,0,155,13,0,0,0,1,6,1,372,0.0,0.0,1
0,0,0,3,1,0,0,131,0,12,0,0,2,13,1,623113,219.13,11.57,1
0,0,1,2,1,0,0,43,0,2,0,0,2,16,1,12,0.0,0.0,1
0,0,0,6,1,0,0,140,6,0,0,0,3,15,1,1973,0.0,86.63,1
0,0,0,3,1,0,0,83,0,1,1,0,3,12,1,1232,0.0,0.0,1
0,0,0,3,1,0,0,96,7,0,1,0,2,14,1,446,0.0,3.73,1
0,0,0,4,0,0,1,112,11,0,0,0,1,15,1,3677,0.0,0.0,1
0,0,0,7,1,0,1,85,2,0,0,0,2,9,1,5798,170.5,12.2,1
0,0,1,3,1,0,0,46,2,0,0,0,2,13,1,25789,313.97,12.07,1
0,0,0,10,0,0,0,87,0,0,0,0,1,15,1,7508,0.0,0.0,1
0,0,0,3,1,0,0,121,14,0,0,0,2,20,1,123,158.27,8.9,1
0,0,0,7,0,0,0,118,6,0,0,0,1,6,1,2357,199.9,11.27,1
0,0,0,1,0,0,0,154,6,0,1,1,3,17,1,770,231.3,77.8,1
0,0,0,4,0,0,0,99,8,0,0,0,1,17,1,9212,280.0,12.53,1
0,0,0,2,1,0,0,110,14,0,0,0,3,15,1,26905,0.0,0.0,1
0,0,0,2,0,0,0,110,0,0,1,8,2,10,1,0,0.0,0.0,1
0,0,0,4,0,0,0,130,15,0,0,0,1,17,1,539,0.0,0.0,1
0,0,0,3,0,0,0,117,12,0,0,0,1,13,1,1302,331.83,16.73,1
0,0,0,2,0,0,0,120,13,0,0,0,1,13,1,78554,0.0,8.87,1
0,0,0,3,0,1,1,100,7,1,1,1,1,9,1,3166,0.0,0.0,1
0,0,0,7,0,0,0,99,1,0,0,0,1,6,1,199581,0.0,0.0,1
0,0,0,5,0,1,0,85,6,0,0,0,1,12,1,1820,219.13,11.47,1
0,0,0,3,0,0,0,84,0,7,0,0,1,8,1,981484,0.0,0.0,1
0,0,0,6,0,0,0,83,4,2,0,0,1,10,1,493,292.17,9.73,1
0,0,0,2,0,1,0,105,13,0,0,0,2,9,1,1744,0.0,0.0,1
0,0,0,3,0,0,0,104,9,0,0,0,1,14,1,9192,231.33,108.93,1
0,0,0,5,0,0,0,95,5,0,0,0,2,6,1,2357,199.9,11.27,1
0,0,0,3,0,0,0,89,8,0,0,0,1,14,1,463,0.0,0.0,1
0,0,0,2,1,0,0,101,13,0,0,0,3,15,1,26905,0.0,0.0,1
0,0,0,2,0,0,0,117,0,0,0,0,1,12,1,58345,133.93,2.2,1
0,0,0,4,0,0,0,92,2,2,1,0,1,10,1,2386,219.13,8.97,1
0,0,0,7,0,0,0,94,2,0,0,0,1,6,1,742,182.63,1.77,1
0,0,0,1,0,0,0,280,1,0,1,0,2,11,1,40,0.0,4.17,1
0,0,0,2,0,0,0,90,11,0,0,0,1,10,1,2796,243.5,111.9,1
0,0,0,1,0,0,0,93,0,3,1,1,2,10,1,334,267.83,1.27,1
0,0,0,4,0,0,0,85,6,0,0,0,1,9,1,1399,0.0,0.0,1
0,0,0,4,0,0,0,91,0,2,0,0,1,13,1,3316,243.47,38.0,1
0,0,0,3,0,0,0,113,15,0,0,0,1,13,1,1302,331.83,16.73,1
0,0,0,2,0,0,0,113,0,0,1,8,2,10,1,0,0.0,0.0,1
0,0,0,4,0,0,0,176,2,0,0,0,1,7,1,441,340.87,60.57,1
0,0,0,3,0,0,0,87,5,0,1,0,1,13,1,1854,0.0,0.0,1
0,0,1,1,1,0,0,48,2,0,0,0,3,14,1,492,0.0,7.33,1
0,0,0,2,0,0,0,93,11,0,0,0,1,11,1,14806,0.0,8.17,1
0,0,0,2,0,0,0,119,6,3,1,2,1,13,1,2836,133.93,4.83,1
0,0,0,2,0,0,0,103,0,0,0,0,1,9,1,7051,0.0,0.0,1
0,0,1,3,0,0,0,75,5,0,0,0,1,16,1,315148,97.4,2.07,1
0,0,0,4,0,0,0,99,9,2,0,0,1,14,1,1129,146.1,1.37,1
0,0,0,4,0,0,0,146,8,3,1,2,1,13,1,3860,340.93,19.83,1
0,0,0,4,1,1,0,125,2,1,1,1,3,16,1,6230,0.0,0.0,1
0,0,0,3,0,0,1,99,8,0,0,0,1,15,1,4784,170.43,18.1,1
0,0,0,3,1,0,0,87,5,0,0,0,2,12,1,1232,0.0,0.0,1
0,0,0,5,1,0,0,118,7,1,0,0,2,15,1,1973,0.0,86.63,1
0,0,0,1,0,0,0,83,2,0,0,3,1,21,1,12778,0.0,0.0,1
0,0,0,5,1,0,0,98,2,1,0,0,3,15,1,1973,0.0,86.63,1
0,0,0,4,0,0,0,85,5,0,0,0,1,9,1,1399,0.0,0.0,1
0,0,1,1,0,0,0,63,2,0,0,0,3,26,1,41218,0.0,0.0,1
0,0,0,3,0,0,0,97,10,0,0,0,1,13,1,1302,331.83,16.73,1
0,0,0,3,0,0,0,346,64,0,0,0,1,10,1,520,450.43,120.23,1
0,0,0,4,1,1,0,144,1,1,1,4,3,16,1,6230,0.0,0.0,1
0,0,0,2,0,0,0,94,0,0,0,0,1,9,1,7051,0.0,0.0,1
0,0,0,3,0,0,0,110,14,0,0,0,1,7,1,26290,450.43,109.93,1
0,0,0,3,0,0,0,88,5,0,0,0,2,6,1,437,0.0,0.0,1
0,0,0,4,1,1,0,170,3,1,1,4,4,16,1,6230,0.0,0.0,1
0,0,0,2,0,0,0,134,16,0,0,0,1,13,1,2619,0.0,0.0,1
0,0,0,1,0,1,0,90,0,0,1,4,2,9,1,29406,0.0,0.0,1
0,0,1,0,0,0,0,25,0,0,0,0,2,12,1,4411009,97.4,15.33,1
0,0,0,2,0,0,1,96,10,0,0,0,2,12,1,24781,0.0,0.0,1
0,0,0,4,0,0,0,97,9,0,0,0,1,13,1,3860,340.93,19.83,1
0,0,1,0,1,0,0,31,0,0,0,0,3,20,1,198876,292.2,3.97,1
0,0,0,7,0,0,0,96,8,0,0,0,1,9,1,1184,0.0,0.0,1
0,0,0,2,0,1,0,90,10,0,0,0,2,9,1,1744,0.0,0.0,1
0,0,0,4,0,0,0,105,9,1,0,0,2,12,1,4010769,0.0,0.0,1
0,0,0,3,0,1,0,100,10,0,0,0,1,7,1,119651,0.0,2.5,1
0,0,0,3,0,0,0,119,11,0,0,0,1,17,1,539,0.0,0.0,1
0,0,0,2,1,0,0,89,12,0,0,0,3,13,1,2122,0.0,0.0,1
0,0,0,3,0,0,1,109,11,0,0,0,1,15,1,4784,170.43,18.1,1
0,0,0,4,0,1,0,234,0,0,0,0,1,16,1,9664,0.0,0.0,1
0,0,1,3,0,0,0,52,2,0,0,0,2,11,1,16583,0.0,9.57,1
0,0,0,2,0,0,0,87,4,0,1,1,1,15,1,3571,0.0,0.0,1
0,0,0,4,0,0,0,85,3,2,0,0,1,14,1,1129,146.1,1.37,1
0,0,0,2,0,0,0,88,5,0,1,1,1,15,1,3571,0.0,0.0,1
0,0,0,1,0,1,0,90,12,0,0,0,2,15,1,0,0.0,0.0,1
0,0,0,3,0,1,1,107,7,1,1,1,1,9,1,3166,0.0,0.0,1
0,0,0,3,0,0,0,90,12,0,0,0,1,8,1,32041,353.07,34.37,1
0,0,0,10,0,0,0,87,0,0,0,0,1,15,1,7508,0.0,0.0,1
0,0,0,3,0,0,0,86,5,0,0,0,1,14,1,463,0.0,0.0,1
0,0,1,3,0,0,0,47,0,0,0,0,1,15,1,449,0.0,0.0,1
0,0,0,5,0,1,0,112,9,0,0,0,1,12,1,1820,219.13,11.47,1
0,0,0,3,0,0,0,131,6,2,1,2,1,13,1,1854,0.0,0.0,1
0,0,0,4,0,0,0,83,5,0,0,0,2,8,1,28016,328.7,10.63,1
0,0,0,5,0,0,0,106,6,0,0,0,1,6,1,372,0.0,0.0,1
0,0,1,8,1,0,0,77,0,1,0,0,3,15,1,556,0.0,0.0,1
0,0,0,2,0,0,0,187,0,0,1,0,18,12,1,1487297,0.0,0.0,1
0,0,0,4,0,0,0,140,2,0,0,0,1,7,1,441,340.87,60.57,1
0,0,0,3,0,0,0,87,6,0,1,0,1,16,1,3481,0.0,0.0,1
0,0,0,5,0,0,0,120,1,0,0,0,2,15,1,1098,0.0,0.0,1
0,0,0,4,0,0,0,86,5,1,1,0,1,11,1,0,0.0,0.0,1
0,0,0,1,0,0,0,89,3,0,1,1,1,12,1,2199,206.97,7.4,1
0,0,0,4,0,0,0,85,7,0,0,0,1,14,1,463,0.0,0.0,1
0,0,0,3,0,1,0,102,11,0,0,0,1,8,1,507,0.0,0.0,1
0,0,0,4,0,0,0,89,8,0,0,0,1,6,1,2615,450.47,83.37,1
0,0,0,2,0,0,0,114,12,0,0,0,1,13,1,78554,0.0,8.87,1
0,0,0,3,0,0,1,101,11,0,0,0,1,10,1,22165,0.0,0.0,1
0,0,0,3,0,0,0,101,8,0,0,0,1,14,1,9192,231.33,108.93,1
0,0,0,1,0,0,0,161,6,0,1,1,2,11,1,40,0.0,4.17,1
0,0,1,1,0,0,0,40,0,0,0,0,2,21,1,699,292.2,69.57,1
0,0,1,1,0,0,0,27,0,0,0,0,1,14,1,27835,0.0,2.33,1
0,0,0,3,0,0,0,87,11,0,0,0,1,7,1,26290,450.43,109.93,1
0,0,0,4,0,0,1,102,8,0,0,0,1,10,1,12721,0.0,0.0,1
0,0,0,4,1,0,0,134,12,0,0,0,2,15,1,1973,0.0,86.63,1
0,0,0,3,0,0,1,94,10,0,0,0,1,10,1,22165,0.0,0.0,1
0,0,0,3,0,0,1,91,9,0,0,0,1,10,1,22165,0.0,0.0,1
0,0,0,2,0,0,0,84,0,0,0,0,1,12,1,2199,206.97,7.4,1
0,0,0,3,0,0,0,110,2,4,1,3,1,6,1,1035,194.8,5.23,1
0,0,0,3,0,1,0,84,5,0,0,0,1,8,1,507,0.0,0.0,1
0,0,0,6,0,0,0,83,4,2,0,0,1,10,1,493,292.17,9.73,1
0,0,0,11,1,0,0,140,8,1,0,0,4,10,1,446,0.0,3.73,1
0,0,0,3,0,0,0,91,9,0,0,0,1,8,1,32041,353.07,34.37,1
0,0,0,1,0,0,0,84,10,0,0,0,1,11,1,14806,0.0,8.17,1
0,0,0,4,0,0,0,83,4,0,0,0,1,17,1,539,0.0,0.0,1
0,0,0,3,0,0,0,116,15,0,0,0,1,13,1,3204,152.3,16.73,1
0,0,0,2,0,0,0,105,0,0,0,0,1,12,1,58345,133.93,2.2,1
0,0,0,7,0,0,0,148,8,0,0,0,1,6,1,2357,199.9,11.27,1
0,0,1,0,0,0,0,26,0,0,0,0,2,13,1,0,0.0,0.0,1
0,0,1,0,0,0,0,27,0,0,0,0,2,15,1,0,0.0,0.0,1
0,0,0,1,0,0,0,86,11,0,0,0,2,17,1,3401649,133.93,1.4,1
0,0,0,4,0,0,0,94,7,0,0,0,1,12,1,2699,158.27,17.97,1
0,0,0,2,0,1,0,86,0,0,0,0,3,12,1,1820,219.13,11.47,1
0,0,0,3,0,0,0,105,10,0,0,0,1,13,1,3204,152.3,16.73,1
0,0,0,5,0,0,0,86,0,0,0,0,1,15,1,2179,0.0,0.0,1
0,0,0,4,1,0,0,92,3,0,0,0,2,12,1,1232,0.0,0.0,1
0,0,0,3,0,0,0,122,1,1,1,0,1,6,1,893,0.0,5.4,1
0,0,0,1,0,0,0,90,12,0,0,0,2,11,1,8220229,0.0,0.0,1
0,0,0,2,0,0,0,111,4,3,1,2,1,13,1,2836,133.93,4.83,1
0,0,0,2,0,0,0,92,12,0,0,0,1,10,1,2644,0.0,5.6,1
0,0,0,5,0,0,0,100,9,0,0,0,1,15,1,345,0.0,0.0,1
0,0,0,1,0,0,0,89,7,0,1,0,2,10,1,3659,0.0,0.0,1
0,0,0,2,0,0,0,146,0,0,1,0,12,12,1,1487297,0.0,0.0,1
0,0,0,3,0,0,0,100,0,2,1,1,2,9,1,3051,0.0,0.0,1
0,0,0,10,0,0,0,87,0,0,0,0,1,15,1,7508,0.0,0.0,1
0,0,1,1,0,0,0,48,2,0,0,0,2,11,1,1261,328.77,5.23,1
0,0,0,3,1,0,0,105,5,0,0,1,3,31,0,0,0.0,0.0,1
0,0,0,4,1,1,0,144,1,1,1,4,3,16,1,6230,0.0,0.0,1
0,0,0,6,0,0,0,91,7,0,0,0,1,12,1,1250,0.0,0.0,1
0,0,0,3,0,0,0,102,10,0,0,0,1,7,1,26290,450.43,109.93,1
0,0,0,3,0,0,0,100,0,2,1,1,2,9,1,3051,0.0,0.0,1
0,0,0,2,0,0,0,91,9,0,0,0,1,15,1,5967,0.0,0.0,1
0,0,0,3,0,0,0,91,8,0,0,0,1,8,1,32041,353.07,34.37,1
0,0,0,2,0,0,0,106,13,0,0,0,1,6,1,3670,316.53,42.8,1
0,0,0,1,1,0,0,90,0,0,1,1,4,14,1,112005,109.53,10.33,1
0,0,0,3,0,0,0,94,0,2,1,1,1,15,1,449,0.0,0.0,1
0,0,0,3,0,0,0,107,11,0,0,0,1,17,1,539,0.0,0.0,1
0,0,0,4,0,0,0,105,8,0,0,0,1,13,1,1263,340.87,35.87,1
0,0,0,3,0,0,1,87,7,0,0,0,1,15,1,4784,170.43,18.1,1
0,0,0,4,1,0,0,93,5,0,0,0,2,15,1,1973,0.0,86.63,1
0,0,0,4,0,0,0,92,8,0,0,0,1,14,1,9192,231.33,108.93,1
0,0,1,6,1,0,0,70,0,2,0,0,3,24,1,1699057,194.8,12.07,1
0,0,0,5,0,1,0,101,9,0,0,0,1,12,1,1820,219.13,11.47,1
0,0,0,6,1,0,0,106,6,0,0,0,4,19,1,1890,0.0,19.43,1
0,0,0,3,0,0,0,211,37,0,0,0,1,10,1,520,450.43,120.23,1
0,0,0,4,0,0,0,88,8,0,0,0,1,17,1,539,0.0,0.0,1
0,0,0,2,1,0,0,110,17,0,0,0,3,15,1,26905,0.0,0.0,1
0,0,1,2,0,0,0,57,0,0,1,0,3,14,1,256709,280.0,9.5,1
0,0,0,2,0,0,0,106,0,0,1,8,2,10,1,0,0.0,0.0,1
0,0,0,5,0,0,0,110,0,0,0,0,5,15,1,1098,0.0,0.0,1
0,0,0,4,0,0,0,125,10,0,0,0,1,17,1,539,0.0,0.0,1
0,0,1,2,1,0,0,76,1,0,0,0,3,23,1,621476,267.87,2.2,1
0,0,1,2,1,0,0,40,1,0,0,0,2,17,1,59,0.0,5.17,1
0,0,0,10,0,0,0,87,0,0,0,0,1,15,1,7508,109.57,4.43,1
0,0,0,2,0,0,0,92,10,0,0,0,1,11,1,14806,0.0,8.17,1
0,0,0,2,0,0,0,83,2,2,0,0,2,10,1,2386,219.13,8.97,1
0,0,0,10,0,0,0,87,0,0,0,0,1,15,1,7508,109.57,4.43,1
0,0,1,2,1,0,0,46,0,1,0,0,2,16,1,12,0.0,0.0,1
0,0,0,2,0,0,0,127,0,0,1,0,8,12,1,1487297,0.0,0.0,1
0,0,0,2,0,0,0,164,0,0,1,0,13,12,1,1487297,0.0,0.0,1
0,0,0,1,0,1,0,87,13,0,0,0,2,15,1,0,0.0,0.0,1
0,0,0,5,1,0,0,88,2,0,0,0,3,12,1,1232,0.0,0.0,1
0,0,0,2,0,0,0,106,0,0,1,8,2,10,1,0,60.87,10.77,1
0,0,0,2,0,0,0,101,10,0,0,0,1,10,1,2796,243.5,111.9,1
0,0,0,3,0,0,0,83,7,0,0,0,1,13,1,1302,331.83,16.73,1
0,0,0,4,0,0,0,117,11,0,0,0,1,17,1,539,255.67,20.3,1
0,0,0,4,0,0,0,178,2,0,0,0,3,7,1,441,340.87,60.57,1
0,0,0,4,0,0,0,110,12,0,0,0,1,11,1,1702,316.5,12.1,1
0,0,0,3,0,0,0,93,9,0,0,0,1,8,1,32041,353.07,34.37,1
0,0,0,7,0,0,0,136,12,0,0,0,1,11,1,1702,316.5,12.1,1
0,0,1,0,0,0,1,34,0,0,0,0,2,22,1,1474521,0.0,0.0,1
0,0,0,3,0,0,0,101,8,0,0,0,1,14,1,9192,231.33,108.93,1
0,0,1,2,0,0,0,54,2,0,0,0,3,14,1,88501,304.33,23.0,1
0,0,0,2,0,0,0,107,0,0,1,8,2,10,1,0,0.0,0.0,1
0,0,0,3,0,0,0,109,10,0,0,0,1,7,1,26290,450.43,109.93,1
0,0,0,2,0,0,0,107,5,0,1,1,1,15,1,3571,255.67,64.33,1
0,0,0,2,1,0,0,112,16,0,0,0,3,15,1,26905,0.0,0.0,1
0,0,0,3,1,0,0,141,0,13,0,0,2,13,1,623113,219.13,11.57,1
0,0,0,6,0,0,0,85,4,0,0,0,2,6,1,2357,199.9,11.27,1
0,0,0,3,0,0,0,82,2,2,0,0,3,18,1,70690,243.5,6.77,1
0,0,0,6,0,1,0,113,11,0,0,0,1,12,1,1820,219.13,11.47,1
0,0,0,2,0,0,0,87,8,0,0,0,1,15,1,7508,0.0,0.0,1
0,0,0,5,0,1,0,108,10,0,0,0,1,12,1,1820,219.13,11.47,1
0,0,1,4,1,0,0,75,0,0,0,0,4,10,1,49984,436.43,15.63,1
0,0,0,2,0,0,0,174,0,0,1,0,17,12,1,1487297,0.0,0.0,1
0,0,0,4,0,0,0,109,10,0,0,0,1,9,1,1399,206.97,7.83,1
0,0,0,1,0,0,0,88,9,0,0,0,2,12,1,282913,0.0,2.77,1
0,0,0,1,0,0,0,104,12,0,0,0,2,12,1,4223528,24.37,0.8,1
0,0,0,1,0,0,0,329,1,0,1,0,2,11,1,40,0.0,4.17,1
0,0,0,4,0,0,0,127,13,0,0,0,1,11,1,1702,316.5,12.1,1
0,0,0,5,1,0,1,89,4,0,0,0,2,9,1,5798,170.5,12.2,1
0,0,0,7,1,0,1,145,8,0,0,0,2,9,1,5798,170.5,12.2,1
0,0,0,6,1,0,0,97,8,1,0,0,2,11,1,446,0.0,3.73,1
0,0,0,3,1,0,0,127,0,10,0,0,2,13,1,623113,219.13,11.57,1
0,0,0,3,0,0,0,95,8,0,0,0,2,6,1,437,0.0,0.0,1
0,0,0,3,0,0,0,103,9,0,0,0,1,12,1,15385,0.0,0.0,1
0,0,1,2,0,0,0,49,1,0,0,0,2,13,1,231939,0.0,0.0,1
0,0,0,2,0,0,0,103,0,3,1,3,2,13,1,0,0.0,0.0,1
0,0,0,4,0,0,0,106,11,0,0,0,1,6,1,2615,450.47,83.37,1
0,0,0,2,0,0,0,96,10,0,0,0,1,14,1,1594,0.0,11.83,1
0,0,0,4,0,0,0,96,5,2,0,0,1,15,1,418,170.47,2.33,1
0,0,1,1,0,0,0,33,0,0,1,0,2,8,1,71,340.87,27.93,1
0,0,0,2,0,0,0,95,5,0,1,1,1,15,1,3571,0.0,0.0,1
0,0,0,1,0,0,0,112,6,0,1,0,3,17,1,770,231.3,77.8,1
0,0,0,3,0,0,0,101,9,1,0,0,2,11,1,3527,313.63,2.47,1
0,0,0,2,0,0,0,92,0,4,1,3,1,6,1,893,0.0,5.4,1
0,0,0,1,0,0,0,309,1,0,1,0,2,11,1,40,0.0,4.17,1
0,0,0,1,0,0,0,139,2,0,1,1,2,11,1,40,0.0,4.17,1
0,0,0,4,0,0,0,84,8,0,0,0,1,12,1,3434,165.77,5.27,1
0,0,0,3,0,0,0,96,8,0,0,0,1,10,1,2644,0.0,5.6,1
0,0,0,3,0,0,0,104,9,0,0,0,1,14,1,463,0.0,0.0,1
0,0,0,2,0,1,0,86,5,0,0,0,2,11,1,758390,0.0,0.0,1
0,0,0,3,0,0,0,83,0,0,0,0,1,13,1,12055,0.0,0.0,1
